,edit_history_tweet_ids,id,text,topic
1989,['1597422873941278721'],1597422873941278721,"@jonesmanoel_PCB Ótimo vídeo. Concordei com tudo. Gostava muito ciro pela postura dele, msm as vezes ele falando merdas. Depois desse ano, nunca mais na vida ele terá um voto meu.
Vai ser UP 80 e Sofia Manzano 21 🏳🏴🚩☭",Sofia Manzano
1990,['1597405952046551040'],1597405952046551040,"gente a eleição já acabou, eu n gosto do lula tanto assim, parem de me mandar coisas dele. mandem da sofia manzano no minimo",Sofia Manzano
1991,['1597385934865338368'],1597385934865338368,Eu falei que vcs deviam ter votado na Sofia Manzano https://t.co/zX0H2dk00U,Sofia Manzano
1992,['1597370391332552704'],1597370391332552704,@filipeixion @sideshow_lotus sofia manzano faz alguma coisa,Sofia Manzano
1993,['1597337205655339009'],1597337205655339009,"todos os dias me surge a dúvida pra saber quem votou na sofia manzano aqui no leão, de as caras camarada!",Sofia Manzano
1994,['1597324439804588033'],1597324439804588033,O Casemiro falou em live que votou na Sofia MANZANO porra https://t.co/e8qfljj0cq,Sofia Manzano
1995,['1597318144351428609'],1597318144351428609,Um cara que votou na Sofia Manzano mo primeiro turno é a arma das Big Techs? Sinceramente.... https://t.co/5LHq5UjqvQ,Sofia Manzano
1996,['1597315935307980801'],1597315935307980801,Atualmente amigo de Sofia Manzano e João carvalho,Sofia Manzano
1997,['1597308921819312128'],1597308921819312128,@fabioleal Eu achei que era o casimiro. (Que votou na Sofia Manzano no 1o turno e lula no segundo),Sofia Manzano
1998,['1597300990612733953'],1597300990612733953,"@DeFlitsend @theusmatte @LightSampaio @folha @nelson_de_sa o cara nunca fez mal pra ninguem, é engajado em causas sociais, ajuda diversas minorias, votou na Sofia manzano num projeto de emancipação da classe trabalhadora e sim, eh so um sujeito sem graça que reproduz odio",Sofia Manzano
1999,['1597298468506472448'],1597298468506472448,"@Arthurner0 2026 Leo Péricles ou Sofia Manzano vão mudar essa piada
Um absurdo o Brasil n ter um capitalismo desenvolvido aqui
Próximos 30 anos temos tudo pra ser a maior potência.
Essa ideologia da direita sempre vai ganhar,na minha visão ela não quer o melhor pro povo e o país",Sofia Manzano
2000,['1597297644304363521'],1597297644304363521,"📌 INDICAMOS 👇🏿

🔴 “Engels: a atualidade de 200 anos”, por Sofia Manzano (@sofiamanzanopcb), membra do Comitê Central do PCB (@PCBpartidao) ➡️ https://t.co/SaWZ4PLxaX

🔴 “Engels e Lênin na América Latina ontem e hoje”, por Marcos Del Roio ➡️ https://t.co/m2lOWR2xuE

👇🏿",Sofia Manzano
2001,['1597296785751695361'],1597296785751695361,@gaiofact Sofia manzano no pânico!,Sofia Manzano
2002,['1597284887132004353'],1597284887132004353,"Casimiro faz gol, faz live e vota Sofia Manzano 21 https://t.co/ok9FBS8cLr",Sofia Manzano
2003,['1597271731869478912'],1597271731869478912,"@miguel90532777 @AlexandrePance1 @cleversonofcial @felipeneto E votaria outras 10 vezes. Eu até preferia a Sofia Manzano ou qualquer outra pessoa mais digna do que aquele imbecil, fascista, genocida, racista, homofóbico, LADRÃO, misógino, homofóbico paga pau de torturador e cretino.",Sofia Manzano
2004,['1597264876082036736'],1597264876082036736,"@marcelo3marcos Sem sentido não, somos a Brasil COM SOFIA MANZANO, a best https://t.co/V07GOBfLgN",Sofia Manzano
2005,['1597192254288179200'],1597192254288179200,"@LL1999LL02 @V_Rocha01 @JediExilado @KazSampaio @folha @nelson_de_sa Não. No primeiro turno ele votou na sofia manzano. Ele não tá nesse esteriótipo ""progressista"".",Sofia Manzano
2006,['1597190400262799360'],1597190400262799360,@Jacksonfari10 @EBrasilico @brom_elisa Cazemiro votou na Sofia Manzano(PCB) no 1 turno doidoão hahahah,Sofia Manzano
2007,['1597107857367126016'],1597107857367126016,"@CrioloOtavio @Pacholla25 @badlailinha @monark @gaiofact @ianfneves @jonesmanoel_PCB @safbf @chavosodausp @eliasjabbour @mylaura_m Rapidamente vi, Jones Manoel é o que foge de debate, um apoia sofia Manzano, em pleno 2022 e outro falou bem de Fidel kkkkkkk. O foda de vcs é que é muito fácil refutar pq vcs se apegam a figuras totalmente totalitárias dizendo ser em prol da democracia. É horripilante.",Sofia Manzano
2008,['1597021282184605697'],1597021282184605697,@cagethesthefany Lembre da Sofia Manzano e das crianças passando fome na África que comeriam durante um mês com esses 20 conto,Sofia Manzano
2009,['1597012152833175552'],1597012152833175552,"@eu_sofria @rafahopeworld @lewzbenny @mizumonoo @rafaelkjls eu fui num plenário com a Sofia Manzano (setembro), numa manifestação contra os cortes na educação (outubro) e uma caminhada pró-Lula no dia anterior ao 2º turno

minha mãe só soube do 1º e ainda brigou cmg 👍 mas próximo ano faço 18 anos e pretendo sair de casa assim q possível",Sofia Manzano
2010,['1597011197869424641'],1597011197869424641,"Subi esse corte da live com a Sofia Manzano e ele está bombando no insta! 

Me sigam lá &lt;3 

https://t.co/Jcex5rKJgd",Sofia Manzano
2011,['1596998443842424832'],1596998443842424832,"Em 2026 eu quero uma disputa eleitoral girl power:
Carla Zambelli e Damares Vice PL
Soraya Thronicke e Micheque vice União
Janja e Tebet vice PT e MDB
Marina Silva e Katia Motosserra Rede
Sofia Manzano e Maria da Conceição Tavares pelo PCB",Sofia Manzano
2012,['1596986441695129601'],1596986441695129601,"@BLucasMeioMorto e pela propria esquerda liberal.
o pt mesmo nao falou nada sobre leo pericles e sofia manzano nao estarem nos debates.",Sofia Manzano
2013,['1596983565602164736'],1596983565602164736,"@vitoramaciel @anomiagarbosa @strongfisher @CentralEleicoes Pd crer, derrubaram p krl. Tô vendo aq os 60 milhões de votos da Sofia Manzano do PCB",Sofia Manzano
2014,['1596921508764717057'],1596921508764717057,"Lembrem-se se vcs votaram nulo, ou no Ciro, na Tabet ou em qualquer outra opção que não fosse o Loola você é nazista, isso mesmo, você apoia campos de concentração, você que votou na Sofia Manzano, ou o cara do 80, mesmo sendo de esquerda você é nazista e está na rua badernando. https://t.co/NFbhISWklr",Sofia Manzano
2015,['1596882116502949889'],1596882116502949889,fiz 21 de sofia manzano https://t.co/9NRe5z9myu,Sofia Manzano
2016,['1596868887995625474'],1596868887995625474,@JJCDSANTANA @priscillalleite Caze que votou na Sofia manzano no primeiro turno e Lula no segundo,Sofia Manzano
2017,['1596856755056934914'],1596856755056934914,"Galera falou que 2026 era Leo Pericles ou Sofia Manzano e agora tá lambendo o Frota.

O pior é que nem estou surpreso.",Sofia Manzano
2018,['1596841387818831872'],1596841387818831872,@rlfeltrin Sofia Manzano passou longe de ser eleita.,Sofia Manzano
2019,['1596831643498872832'],1596831643498872832,"@MatosinCarne Vota na sofia manzano, vai ter revolução na cantina do dce",Sofia Manzano
2020,['1596731519443140608'],1596731519443140608,"@beseduced212 @TenCarmo @folha Um grupo aceita dialogar mais com a esquerda do que outro e por isso o Lula venceu. Pq se dependessemos de sectarismo, estaríamos com Sofia Manzano e Vera Lúcia com seus menos de 0,10% dos votos.",Sofia Manzano
2021,['1596722274211868673'],1596722274211868673,vi um tiktok da sofia manzano fazendo fala na juventude e depois muda pra ela no panico muito lindo,Sofia Manzano
2022,['1596722022725607424'],1596722022725607424,vejo a sofia manzano como uma figura materna,Sofia Manzano
2023,['1596719918895943683'],1596719918895943683,"@senna_manga_02 @Fedecko_ @simshine95 @LuliAriasL votei na sofia manzano e no lula e gosto muito do neymar, n precisa generalizar n",Sofia Manzano
2024,['1596713595861368833'],1596713595861368833,"@belembelembele Militante do pcb, faria campanha pesada pra Sofia manzano e amigo íntimo de Jones Manoel",Sofia Manzano
2025,['1596703040337321984'],1596703040337321984,"O modelo tem uns ""bois na linha"": no tema LGBT, Lula e Bolsonaro combinam 100%; em 'questões trabalhistas', D'Ávila combina 91% com Lula e Bolso;

Mas tem pontos razoáveis, como Lula no tema 'fome' combinando 100% com Sofia Manzano e Ciro.

Btw, o método: https://t.co/738jhwZACC",Sofia Manzano
2026,['1596696645533859840'],1596696645533859840,bora sofia manzano caralho,Sofia Manzano
2027,['1596695804923756545'],1596695804923756545,"@folha Falta de nomes pra vocês, porque temos Guilherme Boulos, Sofia Manzano e Leo Pericles.",Sofia Manzano
2028,['1596683310452953088'],1596683310452953088,"agr q lula ganhou e passou eleição eu posso falar, no primeiro turno votei na sofia manzano 🥰❤️",Sofia Manzano
2029,['1596616533090111489'],1596616533090111489,"@frrustracoes @pabIorocha @pauloassis89 @choquei Que outra opção?
Petista passou os últimos  12 meses fazendo terrorismo psicológico contra todo mundo. Tinha opções, sim. Tinha o Léo Péricles da UP, a Sofia Manzano do PCB...Não vem meter esse papinho de que não tinha opções. TINHA,SIM. Agora temos que engolir golpitas e Alckmin",Sofia Manzano
2030,['1596599549891584001'],1596599549891584001,Sofia Manzano é a mulher do ano e só minha opinião importa. https://t.co/5WIGwa1jVY,Sofia Manzano
2031,['1596564421626793986'],1596564421626793986,"@Droperminator @priscillalleite mas ele votou na sofia manzano e ai da apertou 13 no segundo turno, ué kkkkkkkkkkkk",Sofia Manzano
2032,['1596551163251679232'],1596551163251679232,"E quando tentaram emplacar no Casimiro que ele têm humor hetero só porque fala de piroca na live dele? 

Quando o mesmo verbalizou que votaria na Sofia Manzano no primeiro turno, essa galera teve que engolir seco kkkkkkkk Foi um deleite pra mim. https://t.co/WwwqxevC1R",Sofia Manzano
2033,['1596548499566256129'],1596548499566256129,"@CaiqueL15 @bo1kokng Fora que é uma classe universitária sofrida. Eu pegava 64kms de bus pra ir pra facul. 

Agora: Pq o Lula outra vez? 

Eu votaria na Sofia Manzano, pois o Lula não atende à esquerda que eu acredito, porém Lula era a melhor opção contra Bolsonaro, que além de corrupto é genocida.",Sofia Manzano
2034,['1596540743468089349'],1596540743468089349,Até a Sofia Manzano! Q mundo eu vivia?,Sofia Manzano
2035,['1596529524183019521'],1596529524183019521,"amo quando vem alguém falando de nem Bolsonaro nem Lula e eu falo q por mim seria Sofia Manzano presidente, cara deles de ??????? é impagável",Sofia Manzano
2036,['1596511527137431555'],1596511527137431555,@SammuelDouglas @edibrumoraes @priscillalleite Casimiro esse que votou na Sofia Manzano e depois no Lula,Sofia Manzano
2037,['1596485303866650626'],1596485303866650626,"@mesintojean @jpctm1981 @priscillalleite Pior ainda, caze votou na Sofia Manzano que é comunista de verdade, e no segundo turno botou no lula, é bem pior pq a Globo nunca apoiaria uma comunista de verdade já o caze sim kkkkkkk",Sofia Manzano
2038,['1596454812945637382'],1596454812945637382,Sofia Manzano - disse tudo. Foi candidata à presidência pelo PCB.,Sofia Manzano
2039,['1596452233646080000'],1596452233646080000,"@stedile_mst Sofia Manzano: ""é o Brasil que carrega o agro nas costas. São 300 bilhões de reais por ano de juros negativos"".",Sofia Manzano
2040,['1596451180477038593'],1596451180477038593,Será q ele sabe q o caze votou na Sofia manzano do partido comunista https://t.co/zwqeaKKnKM,Sofia Manzano
2041,['1596448555522478080'],1596448555522478080,"@LuizDolci É a Sofia Manzano, foi candidata à Presidência da República pelo PCB esse ano",Sofia Manzano
2042,['1596351702348988416'],1596351702348988416,queria deixar declarado aqui que o desrespeito da jovem pan com a Sofia Manzano que me radicalizou,Sofia Manzano
2043,['1596342610108755968'],1596342610108755968,"eu não tinha visto a Sofia Manzano na Jovem Pan, caralho que ódio desses homens, eu quero agredir todos eles",Sofia Manzano
2044,['1596329634773102593'],1596329634773102593,sofia manzano nova técnica da seleção brasileira,Sofia Manzano
2045,['1596318528302637062'],1596318528302637062,@siavonela Papo q eu vou votar na Sofia Manzano,Sofia Manzano
2046,['1596317498223181824'],1596317498223181824,Sofia Manzano botou simplesmente quatro páginas de pura citação no livro tenha dó de mim dona manzas,Sofia Manzano
2047,['1596303491680575490'],1596303491680575490,"@Prof_Rafao2026 @SamuelsonXavie1 O Jones não se entregou ao projeto do lula, pregou voto em Sofia Manzano no primeiro turno e logo após, no segundo turno, decretou voto no lula por ser algo importante. Não entendi realmente seu ponto com aquele comentário, Jones não gosta nem de lula e nem de Ciro.",Sofia Manzano
2048,['1596281096211234822'],1596281096211234822,"@mogengenheiro @dammmm89 @VilmarSILVADAS3 @ECantanhede Não quebra vei, nem se a sofia manzano do partido comunista ganhasse a eleição, não conseguiria a revolução mesmo se existe o apoio da população, a questão é q independente da corrupção no governo, eu quero um é q a qualidadd dd vida melhore não o contrario como ocorreu nesss 4",Sofia Manzano
2049,['1596272338622115841'],1596272338622115841,é nao vai ter jeito vou me apossar novamente do numero 21 é o numero da sofia manzano viva ao comunismo,Sofia Manzano
2050,['1596236929401761792'],1596236929401761792,"🗣 VEM AÍ O NOVO CURSO DA FUNDAÇÃO DINARCO REIS: Economia Política para Trabalhadores com Sofia Manzano 🚩
👉🏾 Previsão de início: janeiro de 2023
🔥 Em breve mais informações e inscrições abertas ❗️
Para acompanhar as novidades, siga nossas redes sociais!
https://t.co/q1ycGR3GTW https://t.co/uEbI5okbHS",Sofia Manzano
2051,['1596226109913169920'],1596226109913169920,"@picoledxuxu samy dana só rebateu o que sofia manzano dizia. se for bolsonarista, ele fica caladinho, deixa passar qualquer mentira. antes, quando marinho tava por lá, ele ainda discordava dos bolsonaristas - chegou a colocar zambeli em maus lençóis -, mas acho que levou chamada dos patrões",Sofia Manzano
2052,['1596203595674058753'],1596203595674058753,"Não é foi minha primeira opção, preferiria Leo Péricles ou Sofia Manzano, mas é o candidato mais a esquerda no cenário atual no Brasil que tem o apoio das massas e poder suficiente pra impedir a extrema direita de se reeleger. https://t.co/B7SjmOJdBl",Sofia Manzano
2053,['1596191537792163840'],1596191537792163840,@azuladenovo @LucasNedel7 @viniacp @anarcoFazuelli @LuanSouzaSant14 @kosano_sako @saintliberte lula só cai pra entrada de Leo pericles e Sofia manzano https://t.co/Ktnp4ggpcA,Sofia Manzano
2054,['1596183571022184449'],1596183571022184449,"@SagaCarrosPeewe @FakeNewsChoquei Nem bolsonaro e nem Lula vão ser candidatos em 2026 então lhe recomendo buscar informações sobre o UP e PCB, são os partidos políticos de Leon Pericles e Sofia Manzano respecitvamente. Se você ler vai gostar da ideias e debates levantados.",Sofia Manzano
2055,['1596179555802284032'],1596179555802284032,Será que os reaças estão recebendo os tweets do Jones Manoel ou da Sofia Manzano? Duvido muito.,Sofia Manzano
2056,['1596152702140309504'],1596152702140309504,"@esau_brilhante Os caras acham que o Ronaldo votou da Sofia Manzano, só pode.",Sofia Manzano
2057,['1596152060873150465'],1596152060873150465,@JardelMagalhes7 @__Lorranna__ Ele votou na sofia manzano do pcb no primeiro turno e no lula no segundo,Sofia Manzano
2058,['1596136477972664320'],1596136477972664320,"@makytosla @_ncolet @PolyanneBatista @_bragajeann @ivandcc @Miltonneves Parei pra tentar responder alguns pontos, pra ñ ficar grande fiz assim 👇

https://t.co/aRBaVUjW9D

Como não se aprende esse tipo de coisa em Twitter, recomendação de vídeos e leitura sobre o assunto: ""Economia Política para Trabalhadores - Sofia Manzano""

https://t.co/gWfvlE2qx9 https://t.co/Q1NGUiLWEB",Sofia Manzano
2059,['1596107453325639682'],1596107453325639682,"@carolgrilo @Casimiro Confia
Foi de Sofia Manzano e fez o L na sequência.",Sofia Manzano
2060,['1595910307616296960'],1595910307616296960,"Eu acho engraçado que como meu pai tem política de boa vizinhança, os bolsonaristas da família acham que ele é bolsonaro escondido pq minha mãe reprime ele, mal sabem eles que enquanto minha mãe votou no lula meu pai votou na sofia manzano kkkkkkkkkkkk",Sofia Manzano
